ID,TARGET
118281,Standard
116605,Poor
31452,Good
142290,Standard
66138,Good
154172,Standard
118401,Poor
98828,Good
66474,Standard
38137,Standard
129216,Good
135791,Standard
10380,Standard
111908,Poor
125375,Good
119659,Standard
15323,Poor
42044,Standard
51514,Good
125027,Standard
47220,Standard
153234,Standard
119663,Good
50300,Poor
138740,Poor
29313,Standard
142657,Standard
57935,Standard
72860,Standard
13425,Poor
48216,Standard
10796,Good
151796,Poor
38721,Poor
137866,Good
94147,Poor
155252,Standard
151327,Standard
19820,Standard
74400,Good
104241,Poor
54683,Standard
14470,Good
68231,Poor
6745,Standard
151700,Good
25926,Good
24612,Standard
17178,Standard
57323,Standard
111361,Good
93169,Standard
15646,Poor
80480,Standard
109043,Standard
82150,Good
94714,Standard
15191,Standard
99620,Standard
96576,Standard
92311,Standard
62890,Poor
48420,Poor
12597,Good
42908,Poor
101647,Standard
105395,Standard
16234,Standard
118963,Standard
54130,Standard
15455,Standard
136294,Standard
151489,Standard
70207,Standard
33907,Standard
141119,Poor
123718,Standard
99912,Poor
57200,Standard
52822,Standard
135162,Poor
124187,Standard
141742,Good
44244,Standard
135648,Standard
93763,Poor
143371,Standard
92779,Standard
153373,Good
127290,Standard
21481,Standard
154412,Standard
54889,Standard
103952,Standard
46823,Standard
124009,Poor
59300,Poor
97063,Standard
137209,Good
119598,Poor
118004,Standard
58386,Poor
77106,Standard
37592,Good
108647,Standard
14539,Good
123108,Poor
129823,Standard
99599,Good
14562,Good
105873,Standard
144247,Good
85701,Poor
137412,Standard
64031,Standard
23196,Good
43579,Standard
70964,Poor
44339,Standard
155071,Good
130665,Standard
65976,Standard
13340,Poor
14659,Standard
64290,Standard
103870,Good
52318,Poor
53110,Standard
125110,Standard
153660,Standard
105859,Standard
114048,Standard
111992,Standard
101935,Standard
121705,Standard
98827,Good
151753,Poor
145525,Standard
147899,Standard
142090,Poor
35914,Standard
135145,Good
14587,Standard
83230,Standard
134517,Poor
120666,Poor
119713,Good
120119,Standard
125684,Poor
39912,Standard
77744,Standard
42307,Standard
12433,Standard
104821,Standard
57060,Standard
12178,Standard
128784,Good
54630,Poor
147548,Standard
8287,Standard
86845,Poor
119410,Poor
137706,Standard
88356,Standard
107588,Standard
72985,Standard
143347,Standard
123276,Standard
115820,Good
124015,Poor
32432,Standard
79390,Poor
97429,Standard
115450,Standard
109764,Standard
68172,Good
51465,Poor
129033,Poor
64483,Good
71828,Standard
75659,Standard
106710,Poor
83768,Poor
44022,Good
123813,Poor
40979,Poor
119636,Standard
114096,Poor
143434,Good
25078,Standard
39142,Standard
104504,Standard
150481,Standard
76040,Standard
40463,Good
118535,Poor
136100,Standard
85905,Good
139789,Good
148652,Standard
22316,Poor
82380,Poor
98202,Poor
43884,Poor
81048,Poor
111371,Standard
59802,Good
63803,Good
144768,Good
64681,Standard
29071,Standard
80038,Good
46761,Poor
51260,Standard
41601,Good
107348,Standard
65982,Good
77040,Standard
36499,Standard
142088,Poor
22376,Poor
78155,Good
134327,Standard
128110,Poor
22638,Poor
9450,Good
64554,Standard
21525,Standard
82750,Standard
147872,Standard
24503,Poor
72570,Standard
50713,Good
123166,Poor
154771,Poor
152059,Standard
105971,Poor
16043,Poor
73338,Standard
106089,Poor
53340,Standard
19213,Poor
92773,Poor
128062,Poor
154748,Poor
63332,Good
32110,Standard
37437,Poor
39138,Standard
89965,Standard
140262,Standard
155505,Poor
29003,Standard
63109,Standard
24306,Poor
103619,Standard
41638,Standard
97378,Poor
21691,Poor
77746,Standard
65664,Poor
117126,Good
149507,Standard
118273,Poor
92004,Standard
60718,Good
18850,Poor
71840,Good
28341,Poor
25147,Standard
142453,Standard
113796,Standard
139485,Standard
35268,Good
58354,Standard
52986,Standard
31208,Poor
11636,Standard
77962,Good
133736,Standard
121654,Poor
84213,Poor
146579,Good
151830,Standard
98265,Standard
113280,Good
41924,Poor
37618,Standard
64543,Standard
148799,Poor
132229,Standard
17479,Standard
26131,Standard
25075,Standard
148079,Poor
20157,Standard
19280,Poor
125820,Good
144882,Standard
10908,Good
8878,Standard
15776,Good
93127,Good
16788,Standard
127434,Good
67236,Standard
86004,Standard
91030,Good
41854,Standard
33696,Standard
58698,Standard
109213,Poor
129800,Standard
118580,Standard
130633,Standard
47012,Standard
125519,Standard
111318,Poor
95446,Poor
99370,Standard
25380,Standard
118069,Standard
96789,Poor
48768,Standard
147265,Standard
140339,Standard
46676,Standard
129828,Standard
90380,Standard
62121,Poor
136151,Poor
58616,Poor
36983,Poor
82164,Poor
138703,Poor
22212,Standard
101962,Standard
103189,Standard
84309,Standard
121285,Standard
102562,Standard
99250,Poor
69072,Good
100105,Good
56029,Poor
62136,Standard
153874,Poor
128432,Standard
99788,Standard
74411,Standard
82651,Standard
98298,Poor
114644,Standard
50118,Standard
40928,Poor
68808,Good
21803,Standard
76137,Standard
85751,Standard
121520,Standard
129660,Standard
25067,Poor
83492,Poor
100762,Standard
90262,Good
108463,Good
107082,Poor
114907,Good
78694,Poor
108537,Good
79103,Poor
132313,Poor
46450,Poor
23769,Good
54718,Standard
75949,Standard
90217,Standard
110023,Poor
62485,Standard
101454,Standard
8267,Poor
120777,Standard
30381,Good
12119,Poor
116850,Standard
26832,Poor
6403,Standard
8214,Good
147165,Poor
69085,Good
67339,Standard
152634,Standard
73787,Good
74532,Standard
105378,Standard
29326,Poor
139452,Good
24476,Standard
92744,Standard
120642,Standard
77422,Good
11783,Good
133307,Standard
147033,Good
138001,Poor
60061,Standard
140976,Standard
75979,Standard
138430,Standard
144694,Poor
120655,Good
50530,Good
24416,Standard
122662,Poor
54021,Poor
41133,Good
74385,Standard
43530,Poor
87750,Standard
41073,Poor
50230,Standard
60523,Standard
92275,Poor
38880,Standard
28057,Standard
107805,Standard
53326,Standard
27289,Poor
35134,Standard
109045,Standard
110437,Poor
100232,Standard
41555,Standard
145825,Standard
154968,Poor
6923,Standard
85713,Standard
113479,Poor
14589,Standard
9840,Poor
36733,Standard
117666,Standard
95111,Good
15307,Standard
119012,Poor
115041,Standard
45205,Standard
11171,Standard
97749,Standard
98413,Good
32502,Standard
14408,Poor
58609,Standard
147455,Good
6573,Standard
124340,Poor
49788,Good
42707,Poor
153909,Good
68371,Good
34926,Good
51311,Good
114392,Standard
140794,Standard
124002,Poor
32677,Good
113803,Poor
89276,Standard
23784,Poor
110552,Standard
6984,Poor
37545,Poor
152937,Standard
98196,Standard
134588,Standard
94126,Poor
101517,Standard
37890,Standard
68316,Good
93431,Poor
122937,Standard
121224,Poor
142003,Standard
83855,Standard
76572,Standard
21262,Standard
52014,Good
29245,Standard
72612,Standard
91003,Standard
124568,Standard
34464,Standard
70219,Poor
27498,Poor
144239,Standard
94846,Good
59761,Standard
43547,Poor
110149,Standard
136019,Poor
53808,Poor
67331,Standard
35363,Poor
151992,Good
19614,Poor
150612,Good
92544,Poor
63813,Poor
90000,Standard
115375,Standard
25461,Good
140851,Poor
36600,Standard
6810,Standard
55471,Poor
87428,Standard
52447,Good
68454,Good
100196,Good
22954,Standard
93756,Standard
37494,Standard
47459,Poor
115513,Standard
68171,Good
58662,Poor
119377,Poor
111800,Good
130100,Poor
152958,Standard
32326,Poor
63671,Poor
60621,Good
131709,Standard
86646,Poor
141937,Good
7146,Standard
88374,Standard
87585,Poor
50622,Poor
106699,Poor
58593,Standard
27310,Poor
132012,Standard
67785,Poor
103818,Good
54870,Standard
78827,Poor
97172,Standard
101244,Standard
123319,Poor
119730,Poor
142749,Standard
48344,Standard
94651,Good
43989,Standard
145842,Poor
52726,Standard
22908,Standard
14843,Standard
79417,Poor
59673,Poor
117371,Good
139788,Good
24116,Standard
148686,Standard
16461,Standard
84656,Standard
147751,Standard
77986,Standard
58424,Poor
42726,Poor
107377,Poor
134768,Poor
116843,Good
103991,Standard
42010,Standard
60342,Poor
33623,Poor
61596,Standard
120464,Standard
26711,Standard
126474,Standard
78804,Good
142759,Good
150848,Standard
151052,Standard
122109,Standard
115449,Standard
111114,Standard
71616,Standard
124735,Standard
35829,Good
70127,Poor
34993,Standard
84253,Poor
109771,Standard
64053,Poor
97369,Standard
111117,Standard
46007,Poor
34692,Good
138330,Standard
30286,Standard
106499,Standard
96894,Standard
90643,Standard
139664,Standard
48318,Poor
102348,Poor
96779,Standard
59050,Standard
29010,Poor
112365,Standard
125770,Good
116419,Standard
62985,Standard
106441,Standard
58151,Poor
38386,Standard
142139,Poor
45864,Standard
92014,Standard
26516,Good
76074,Standard
98868,Standard
91928,Poor
8016,Poor
66380,Poor
30907,Standard
131694,Standard
27214,Standard
36872,Poor
91965,Standard
55003,Good
51733,Poor
133352,Standard
130235,Standard
48394,Poor
51238,Poor
52566,Standard
65168,Standard
109845,Poor
144295,Poor
19967,Standard
22002,Standard
86634,Standard
43417,Standard
105442,Poor
29101,Poor
53120,Standard
141143,Poor
31986,Standard
109332,Good
44783,Standard
115809,Poor
146497,Poor
89925,Standard
80795,Poor
75525,Standard
143516,Poor
17519,Standard
149328,Standard
107544,Good
137749,Standard
18093,Poor
15009,Standard
97415,Standard
41457,Poor
80059,Standard
37052,Good
64520,Standard
145174,Standard
103002,Standard
97832,Standard
9695,Good
100520,Poor
115319,Standard
144153,Poor
59610,Standard
72097,Poor
95711,Standard
50185,Good
107241,Standard
126225,Standard
126764,Good
38805,Good
7316,Poor
152724,Poor
111633,Poor
48000,Poor
32713,Poor
153788,Standard
9107,Poor
141984,Poor
89890,Standard
15271,Standard
70463,Poor
32951,Standard
150049,Good
112297,Standard
129319,Standard
56508,Poor
33550,Standard
8694,Poor
145641,Standard
106305,Standard
23791,Standard
100728,Standard
27913,Standard
153992,Standard
69549,Good
96717,Poor
57157,Standard
79379,Poor
35658,Poor
109174,Good
129044,Standard
95424,Poor
47423,Standard
66228,Poor
38323,Good
83370,Standard
79800,Standard
125267,Standard
132044,Standard
82544,Standard
55818,Poor
111853,Poor
57144,Poor
62410,Standard
72565,Good
92329,Poor
7062,Standard
27703,Poor
76999,Poor
53659,Standard
37691,Poor
147358,Standard
83721,Standard
46089,Standard
24984,Poor
48048,Standard
122362,Standard
139856,Standard
141325,Good
97940,Standard
25811,Standard
100801,Standard
130578,Standard
92533,Poor
136339,Good
80353,Poor
35586,Standard
56891,Poor
132275,Standard
33958,Standard
85066,Good
113144,Standard
133018,Poor
75119,Standard
56409,Standard
126636,Poor
48031,Standard
146689,Poor
88546,Standard
64724,Poor
149588,Standard
45895,Poor
123899,Standard
123863,Standard
127231,Standard
54078,Poor
14371,Poor
34716,Standard
72763,Poor
125791,Good
147609,Good
120656,Good
58928,Good
150613,Good
73944,Good
53615,Poor
142249,Standard
128579,Good
68004,Good
11635,Good
97076,Standard
65722,Poor
51489,Standard
101123,Standard
51757,Good
105510,Poor
102313,Poor
110808,Standard
102369,Standard
116782,Good
88344,Standard
93162,Standard
92058,Standard
124811,Poor
23817,Standard
24730,Standard
18970,Good
108488,Poor
87263,Standard
35327,Poor
88163,Poor
15090,Poor
81277,Standard
132018,Standard
146423,Standard
79626,Poor
120957,Standard
22915,Poor
50747,Standard
116821,Standard
113877,Standard
57516,Poor
126343,Good
99275,Standard
30246,Poor
64734,Good
96333,Standard
125219,Standard
125689,Poor
60811,Standard
11315,Poor
13009,Good
51378,Poor
35551,Poor
145045,Standard
7772,Standard
41413,Standard
81082,Standard
22640,Poor
23340,Poor
27415,Poor
113396,Standard
62734,Standard
115654,Poor
76030,Good
80142,Poor
134004,Poor
114354,Poor
106931,Standard
28801,Good
70259,Standard
19028,Standard
142788,Good
39489,Poor
154174,Standard
112857,Standard
129527,Good
30921,Standard
50744,Standard
9382,Standard
72918,Standard
59460,Standard
82328,Good
90144,Good
141289,Standard
126682,Poor
117457,Good
86972,Good
78943,Good
31446,Standard
67477,Poor
78381,Standard
129132,Standard
42815,Standard
101771,Good
138492,Standard
20941,Poor
50959,Good
77892,Poor
37248,Standard
89731,Poor
120000,Standard
37309,Standard
65148,Poor
39709,Poor
144345,Standard
106594,Poor
125615,Standard
49582,Poor
106212,Standard
23503,Poor
82410,Poor
17804,Standard
71375,Standard
104023,Standard
38648,Poor
19376,Standard
12430,Standard
54994,Standard
111814,Poor
20779,Standard
144667,Standard
123060,Standard
138457,Poor
52038,Poor
14758,Standard
149324,Standard
37570,Poor
77052,Poor
76809,Standard
17574,Standard
100572,Poor
121545,Standard
140421,Poor
130314,Standard
20287,Standard
127978,Good
38712,Standard
17096,Good
117936,Poor
37632,Standard
20826,Good
109871,Standard
44280,Standard
38335,Standard
111439,Standard
57107,Standard
70297,Standard
93211,Good
120070,Standard
152684,Standard
69958,Standard
26687,Poor
11924,Poor
41053,Good
89989,Standard
133367,Good
105367,Standard
9610,Standard
125796,Good
142775,Standard
99586,Poor
69559,Standard
104503,Standard
58281,Good
21536,Poor
89458,Standard
62239,Standard
95082,Good
38444,Poor
91353,Good
152493,Standard
118933,Standard
43669,Standard
105835,Standard
7794,Good
13327,Poor
101051,Poor
130219,Standard
138624,Poor
71351,Poor
135514,Standard
29077,Standard
93552,Poor
102361,Standard
142040,Standard
80662,Standard
150407,Standard
144199,Standard
66721,Standard
56724,Good
67315,Standard
139374,Standard
127328,Poor
20677,Standard
87994,Standard
85940,Good
6306,Standard
112103,Standard
129972,Poor
154075,Poor
128215,Standard
77961,Good
14989,Poor
105312,Poor
32624,Good
70148,Poor
32935,Standard
41736,Standard
144742,Poor
89877,Good
150954,Standard
108030,Poor
68425,Poor
66513,Standard
102731,Standard
102439,Standard
109353,Good
65000,Standard
67801,Poor
100343,Poor
75384,Good
44389,Poor
23949,Standard
141804,Standard
100019,Standard
149310,Poor
45150,Standard
154890,Standard
11890,Poor
37338,Poor
27907,Good
78901,Poor
85496,Standard
133675,Standard
142021,Standard
73711,Poor
112878,Standard
114560,Standard
84944,Poor
27745,Poor
134492,Standard
74135,Good
102466,Poor
50605,Standard
6252,Poor
141606,Poor
87733,Standard
45967,Poor
28845,Good
135804,Poor
137448,Standard
83269,Standard
130895,Poor
32207,Poor
111585,Standard
47725,Good
150898,Poor
152910,Standard
47437,Standard
147019,Standard
100560,Good
99391,Standard
153481,Poor
118438,Standard
28159,Good
10585,Standard
131961,Poor
100666,Standard
150035,Standard
124063,Poor
139650,Standard
81151,Poor
128899,Good
12860,Standard
74615,Standard
131783,Poor
10293,Poor
51852,Poor
72980,Standard
107934,Poor
23601,Standard
78284,Standard
37688,Poor
114778,Standard
146760,Good
31126,Good
111841,Good
46692,Standard
87151,Standard
144933,Standard
114059,Poor
106439,Standard
79069,Good
120229,Standard
27624,Poor
80384,Poor
43105,Good
55872,Standard
102500,Standard
64725,Poor
94464,Good
153503,Standard
119581,Standard
103448,Good
60541,Good
19281,Poor
102992,Standard
114551,Standard
108192,Poor
98424,Standard
72024,Good
92615,Standard
22045,Poor
32515,Good
51572,Standard
21224,Poor
21995,Standard
123528,Standard
148830,Good
91271,Poor
77574,Poor
142729,Poor
68132,Standard
138523,Good
100701,Poor
10242,Standard
31762,Standard
32014,Standard
125136,Standard
57765,Good
68289,Standard
145727,Poor
155010,Good
132848,Poor
94127,Poor
101745,Standard
116622,Standard
87298,Standard
82775,Standard
70561,Standard
102116,Poor
110458,Standard
155178,Standard
106366,Poor
17821,Poor
31981,Standard
105817,Good
94026,Poor
137156,Standard
132298,Standard
107466,Standard
101648,Good
79009,Good
129288,Standard
90019,Standard
97232,Poor
139809,Standard
126408,Poor
97067,Standard
59791,Poor
24828,Standard
36048,Standard
104244,Poor
106631,Poor
88917,Poor
92517,Good
73197,Standard
149672,Poor
89614,Standard
137012,Good
118740,Standard
143685,Standard
10351,Standard
86244,Standard
93564,Standard
107172,Standard
69719,Good
59035,Standard
68180,Poor
111733,Standard
70741,Poor
55422,Good
98516,Standard
67018,Poor
111933,Standard
17923,Standard
71112,Standard
109302,Standard
68781,Standard
61377,Poor
135955,Good
110757,Standard
136271,Poor
138535,Standard
51430,Good
15874,Poor
15549,Good
91867,Poor
111286,Poor
131580,Standard
90128,Good
85188,Standard
71377,Standard
142173,Standard
105947,Good
66286,Standard
107060,Standard
60947,Standard
13763,Poor
123010,Standard
131121,Standard
51985,Poor
21667,Standard
26924,Standard
95821,Standard
108621,Poor
99481,Poor
8072,Standard
102061,Standard
130848,Poor
29327,Poor
81438,Standard
54462,Standard
34979,Poor
19342,Poor
134528,Poor
45705,Standard
78862,Standard
121885,Standard
118254,Poor
127306,Poor
132763,Standard
150415,Poor
148008,Poor
54918,Standard
122418,Good
150222,Standard
9741,Poor
76966,Poor
9671,Standard
108622,Poor
115665,Standard
145891,Poor
130461,Standard
73524,Standard
58633,Poor
123624,Standard
125795,Good
37751,Standard
77926,Standard
136533,Standard
67224,Poor
113689,Standard
28115,Standard
47881,Standard
109713,Poor
63932,Standard
45933,Good
70186,Poor
111078,Standard
51294,Poor
16626,Standard
8995,Poor
148296,Poor
69417,Poor
57599,Poor
104941,Standard
22782,Poor
144311,Standard
41767,Standard
86984,Poor
13501,Standard
108443,Poor
149013,Standard
131598,Poor
113754,Standard
72385,Standard
49146,Standard
11910,Poor
89891,Standard
30932,Good
84787,Standard
63439,Standard
62137,Standard
146388,Good
126008,Poor
71207,Poor
68604,Poor
51309,Good
100857,Standard
127554,Standard
17073,Standard
97627,Poor
107519,Good
51319,Poor
129058,Good
71689,Poor
45956,Standard
29832,Poor
115990,Good
70016,Poor
6225,Standard
50473,Standard
89084,Standard
131868,Good
153577,Poor
83313,Poor
81325,Standard
9514,Poor
147188,Standard
80434,Standard
59184,Standard
105234,Standard
56664,Good
111188,Standard
145801,Good
103151,Poor
81367,Standard
16402,Standard
12379,Standard
17809,Standard
36646,Standard
121653,Poor
15860,Poor
88056,Standard
61642,Standard
12798,Poor
116431,Poor
106536,Standard
127218,Poor
123997,Standard
79050,Standard
9108,Poor
114118,Standard
87080,Standard
47250,Standard
89111,Standard
58570,Standard
56468,Good
130487,Poor
23826,Standard
112926,Standard
18624,Good
13078,Standard
94986,Poor
143947,Good
137278,Standard
64758,Good
148597,Standard
56064,Standard
146623,Standard
107574,Standard
151546,Standard
144942,Poor
140278,Standard
125807,Standard
35400,Standard
44515,Standard
82855,Standard
49927,Standard
60450,Poor
82819,Good
40222,Good
135865,Good
147066,Standard
78237,Standard
73557,Good
103436,Standard
115055,Standard
40938,Standard
84492,Standard
25403,Standard
22294,Standard
142931,Good
16950,Poor
105294,Standard
13856,Good
115026,Standard
46207,Good
65997,Good
101588,Standard
74340,Standard
26482,Standard
52380,Standard
115160,Poor
154903,Good
154260,Standard
97416,Standard
21068,Poor
28135,Poor
117091,Standard
107699,Standard
84299,Standard
14279,Standard
58369,Poor
141366,Standard
13583,Standard
51714,Good
53639,Standard
34412,Poor
112938,Standard
131443,Standard
100497,Standard
13219,Good
72887,Standard
44013,Poor
64776,Standard
114119,Standard
41903,Standard
13111,Standard
20973,Standard
8599,Poor
133557,Standard
98173,Good
102548,Standard
121856,Good
25921,Standard
94938,Standard
11159,Standard
137134,Good
120253,Standard
104746,Standard
13906,Standard
59725,Good
151603,Standard
88657,Poor
151074,Good
128495,Standard
80311,Poor
103437,Standard
116119,Standard
85093,Standard
141690,Standard
10555,Standard
140996,Standard
113377,Good
36583,Standard
47567,Poor
102822,Standard
124440,Good
112386,Poor
68204,Good
149893,Good
142704,Poor
92407,Standard
93102,Good
136902,Standard
59484,Poor
143196,Good
93729,Standard
44148,Standard
124463,Standard
106873,Standard
93740,Good
27174,Standard
141090,Poor
128037,Standard
128304,Poor
9081,Standard
138618,Poor
89071,Good
126671,Standard
57311,Poor
66200,Poor
123224,Poor
20575,Good
105455,Good
95552,Standard
29362,Poor
87582,Poor
140240,Standard
102311,Poor
58364,Poor
105167,Good
32983,Good
102996,Standard
81163,Standard
50315,Poor
36121,Standard
88585,Standard
43740,Good
53082,Standard
108829,Standard
24213,Poor
141204,Standard
96349,Poor
97332,Standard
41521,Good
118738,Standard
20710,Good
32934,Standard
49260,Standard
27343,Poor
119832,Poor
69080,Good
101815,Good
134863,Standard
153739,Good
90877,Good
29495,Standard
107362,Poor
15373,Standard
56193,Standard
74976,Poor
152107,Good
77098,Standard
147348,Poor
46725,Standard
51648,Poor
152987,Standard
141501,Poor
50791,Standard
111330,Standard
17133,Standard
8850,Poor
116243,Standard
117385,Standard
84229,Poor
102767,Poor
78187,Poor
13087,Standard
84570,Poor
133278,Standard
130350,Standard
84265,Good
108643,Poor
150660,Standard
135456,Poor
105525,Good
134281,Poor
150253,Standard
101491,Poor
116736,Standard
37441,Poor
104002,Standard
52056,Standard
61033,Good
28951,Poor
123633,Standard
103556,Standard
37698,Standard
51096,Poor
150130,Standard
61122,Poor
28906,Poor
78033,Standard
69405,Standard
23434,Standard
138528,Good
68999,Standard
33273,Standard
80781,Standard
67352,Good
46979,Poor
100122,Good
92389,Standard
63739,Good
65879,Standard
152109,Good
44554,Poor
128360,Good
21127,Standard
13662,Standard
134178,Standard
46549,Standard
92917,Poor
77303,Poor
136932,Good
137623,Poor
12801,Poor
68542,Standard
120300,Poor
37434,Poor
127511,Standard
125418,Good
135426,Poor
134994,Standard
108910,Standard
115520,Standard
117229,Poor
95699,Poor
36307,Poor
71121,Poor
64208,Poor
8949,Standard
28758,Poor
132960,Standard
37525,Poor
59768,Poor
29706,Good
73387,Poor
26028,Poor
145668,Standard
63465,Good
124738,Standard
48671,Standard
21486,Standard
27814,Standard
89035,Standard
54274,Poor
69984,Standard
54572,Poor
30384,Good
110303,Standard
53231,Standard
146377,Good
69683,Standard
33312,Poor
131122,Poor
100090,Standard
39606,Standard
104287,Good
49041,Good
59928,Poor
75575,Standard
141277,Good
130091,Standard
98217,Poor
99646,Standard
60431,Standard
81876,Standard
98434,Standard
138403,Poor
99346,Poor
24813,Good
79273,Standard
35262,Good
83934,Standard
153046,Standard
20025,Good
79165,Poor
91330,Standard
14891,Good
45391,Good
108776,Standard
51404,Standard
92242,Standard
117839,Poor
76050,Poor
152060,Standard
74840,Standard
53814,Good
35818,Standard
102813,Standard
137661,Standard
100470,Good
98387,Poor
26275,Standard
11877,Poor
104622,Standard
148894,Standard
56458,Standard
67957,Good
88866,Standard
103533,Standard
18598,Poor
98350,Poor
53926,Good
121327,Poor
44697,Good
14112,Poor
38065,Standard
71827,Standard
38605,Poor
131508,Poor
75515,Standard
33825,Standard
119745,Poor
116130,Poor
73030,Standard
10080,Standard
122050,Good
111140,Poor
95589,Standard
50347,Poor
20266,Standard
28356,Poor
20299,Standard
7689,Poor
63658,Good
67377,Good
28904,Standard
120361,Poor
33935,Standard
143868,Standard
153037,Good
94944,Poor
117249,Standard
79482,Standard
40797,Poor
143940,Good
54982,Poor
91663,Standard
31171,Good
83214,Poor
20203,Standard
38123,Standard
30695,Poor
129310,Good
25447,Poor
74505,Standard
50037,Poor
143327,Poor
144042,Standard
16717,Standard
52080,Poor
37643,Standard
91489,Poor
51925,Standard
12775,Poor
142777,Standard
42766,Standard
35683,Poor
151579,Standard
94428,Standard
24693,Poor
116286,Good
58184,Standard
68226,Poor
6709,Poor
11852,Standard
92483,Poor
44425,Standard
8844,Poor
98051,Standard
117901,Standard
55582,Standard
120695,Good
52042,Poor
25819,Standard
129968,Poor
132525,Standard
152891,Standard
55317,Good
146855,Poor
83422,Standard
21276,Standard
152868,Standard
77768,Standard
40608,Standard
74012,Standard
14100,Good
66671,Poor
124162,Standard
60439,Poor
54153,Poor
14684,Poor
133042,Poor
39586,Poor
126886,Good
59206,Good
98071,Standard
11328,Standard
138841,Poor
148127,Standard
93426,Poor
109667,Poor
85544,Standard
13040,Standard
40434,Standard
6619,Standard
81198,Poor
155442,Good
106327,Poor
59077,Standard
35123,Poor
57991,Standard
140293,Standard
84551,Standard
127405,Good
85571,Good
73183,Standard
41783,Poor
69486,Good
103763,Standard
44890,Standard
41941,Good
103560,Standard
53252,Standard
65383,Good
59710,Standard
85100,Good
12972,Poor
96272,Standard
12481,Standard
50838,Standard
84222,Poor
95326,Good
102750,Poor
34260,Standard
11698,Poor
151712,Poor
149274,Standard
62275,Poor
115328,Standard
121225,Poor
128598,Standard
75444,Poor
15824,Poor
60611,Standard
94698,Good
82224,Standard
45767,Standard
113718,Poor
105049,Standard
77617,Standard
99538,Standard
143026,Poor
144167,Standard
124810,Poor
60823,Poor
144241,Standard
85555,Standard
93499,Poor
119562,Standard
47183,Standard
58248,Poor
129247,Standard
124784,Poor
76231,Poor
77808,Standard
70483,Standard
68555,Good
100292,Standard
111858,Poor
110472,Good
21594,Standard
11598,Standard
93522,Standard
135372,Good
37689,Poor
25076,Standard
122497,Standard
137889,Poor
47544,Poor
145569,Poor
76243,Poor
108946,Poor
45683,Standard
78200,Standard
46386,Good
18270,Good
120851,Poor
7620,Poor
116910,Standard
37429,Good
45503,Standard
77983,Standard
12847,Poor
67894,Poor
7789,Standard
122005,Standard
63720,Poor
28954,Standard
119982,Standard
7825,Good
36517,Poor
49844,Good
81966,Poor
135250,Standard
16388,Poor
102718,Standard
73018,Standard
89398,Standard
110253,Poor
7873,Poor
73668,Good
67752,Good
70196,Standard
113053,Standard
50916,Good
7775,Standard
106162,Poor
54822,Standard
28602,Poor
35196,Poor
53997,Standard
115422,Standard
138527,Good
56088,Standard
85699,Poor
42933,Standard
64653,Standard
10021,Poor
88064,Standard
126846,Good
44048,Standard
99754,Standard
50939,Poor
131755,Poor
102379,Standard
90060,Poor
148904,Standard
23097,Standard
48537,Standard
133333,Good
114966,Poor
62987,Standard
70375,Standard
123825,Poor
63261,Standard
148391,Poor
147992,Poor
149149,Standard
74029,Good
123552,Standard
33625,Poor
23963,Standard
36382,Poor
120427,Poor
114397,Standard
113617,Standard
106292,Good
91393,Good
122772,Standard
12814,Good
56781,Poor
12024,Poor
69104,Standard
57550,Standard
9584,Good
31051,Poor
117911,Good
8169,Good
79170,Standard
18036,Standard
95819,Standard
16294,Standard
25749,Good
93849,Poor
11653,Good
93493,Standard
128086,Standard
11769,Standard
110766,Good
92736,Poor
95891,Standard
55932,Poor
149719,Poor
143712,Poor
76842,Standard
16486,Poor
114431,Standard
9851,Standard
99361,Good
116797,Standard
23161,Standard
75805,Poor
106618,Standard
54204,Good
47841,Standard
80336,Standard
77782,Poor
17063,Poor
11034,Poor
121081,Poor
125856,Good
77254,Poor
26220,Good
133823,Good
144682,Standard
65829,Standard
146923,Standard
100547,Poor
14555,Standard
11196,Standard
153145,Standard
36743,Standard
49617,Standard
69332,Standard
42816,Standard
154294,Standard
13423,Poor
22532,Standard
65147,Poor
138913,Standard
137182,Poor
97351,Poor
14567,Good
94638,Standard
6804,Standard
78405,Standard
102381,Standard
144906,Poor
41190,Good
78942,Good
98410,Good
110718,Standard
65394,Good
28032,Standard
68254,Poor
150102,Good
5845,Standard
81282,Good
119386,Good
95302,Standard
32433,Standard
122875,Standard
55283,Standard
72272,Good
65929,Poor
58951,Standard
66645,Good
20637,Poor
66348,Poor
59924,Poor
51933,Poor
92040,Good
54612,Poor
63922,Standard
23804,Standard
136546,Poor
87055,Poor
108863,Poor
81462,Good
27178,Standard
97914,Standard
19195,Good
122563,Poor
147552,Poor
46280,Standard
29336,Poor
75433,Good
142398,Standard
146698,Standard
95648,Standard
128514,Good
45860,Standard
85472,Poor
123318,Poor
126061,Standard
72211,Poor
69192,Good
9238,Good
124413,Poor
26112,Good
28897,Standard
94341,Standard
22989,Standard
117934,Poor
86268,Good
64497,Poor
88330,Poor
127269,Good
18078,Good
106966,Poor
147346,Standard
68395,Standard
143528,Standard
51960,Good
113997,Poor
17095,Good
146036,Poor
54466,Standard
61931,Standard
152183,Poor
127988,Poor
99095,Standard
112033,Poor
120553,Poor
10761,Poor
12000,Good
113898,Poor
155481,Good
148254,Standard
67465,Poor
16710,Standard
67350,Good
98338,Good
130700,Standard
63092,Standard
147757,Standard
149410,Poor
